popularity,budget,revenue,original_title,director,runtime,vote_count,vote_average,release_year,budget_adj,revenue_adj,gain,release_month,main_hero,genere1,company1
0.29878299999999997,27000000,16140822,Devil in a Blue Dress,Carl Franklin,102,43,6.1,1995,38636105.411888,23096981.489871103,0.5978082222222222,9,Denzel Washington,Drama,TriStar Pictures
0.275609,12000000,27400000,Now and Then,Lesli Linka Glatter,100,41,6.3,1995,17171602.4052835,39208492.1587308,2.283333333333333,10,Christina Ricci,Comedy,New Line Cinema
0.200906,16000000,81452156,Waiting to Exhale,Forest Whitaker,127,18,6.1,1995,22895469.8737114,116555336.490427,5.09075975,12,Whitney Houston,Comedy,Twentieth Century Fox Film Corporation
0.194078,35000000,15000000,Le Hussard sur le toit,Jean-Paul Rappeneau,135,17,6.4,1995,50083840.3487438,21464503.006604396,0.42857142857142855,9,Juliette Binoche,War,France 2 CinÃ©ma
0.189446,10000000,23574130,How To Make An American Quilt,Jocelyn Moorhouse,116,16,6.6,1995,14309668.671069598,33733798.9508723,2.357413,10,Winona Ryder,Drama,Universal Pictures
0.18332,28000000,3983912,The Pebble and the Penguin,Don Bluth|Gary Goldman,74,11,4.8,1995,40067072.278995,5700846.07346984,0.14228257142857142,4,Martin Short,Animation,
0.141747,25000000,13071518,Clockers,Spike Lee,128,26,6.7,1995,35774171.6776741,18704909.1607923,0.52286072,9,Harvey Keitel,Mystery,Universal Pictures
0.018196,6000000,5093707,Top Dog,Aaron Norris,86,10,4.7,1995,8585801.20264179,7288925.94775082,0.8489511666666667,4,Chuck Norris,Action,
4.586426,1200000,14661007,Reservoir Dogs,Quentin Tarantino,99,2018,7.9,1992,1864829.10550674,22783560.4746984,12.217505833333334,6,Harvey Keitel,Crime,Live Entertainment
3.966538,28000000,504050219,Aladdin,Ron Clements|John Musker,90,2121,7.3,1992,43512679.1284907,783306265.856875,18.001793535714285,11,Scott Weinger,Animation,Walt Disney Pictures
3.822939,18000000,358991681,Home Alone 2: Lost In New York,Chris Columbus,120,1426,6.2,1992,27972436.582601197,557881779.469661,19.943982277777778,11,Macaulay Culkin,Comedy,Twentieth Century Fox Film Corporation
2.248239,80000000,280000000,Batman Returns,Tim Burton,126,922,6.5,1992,124321940.36711599,435126791.284907,3.5,6,Michael Keaton,Action,PolyGram Filmed Entertainment
1.9191479999999999,50000000,159773545,AlienÂ³,David Fincher,114,850,6.0,1992,77701212.7294478,248291964.17166,3.1954709,5,Sigourney Weaver,Science Fiction,Twentieth Century Fox Film Corporation
1.574949,35000000,321731527,Lethal Weapon 3,Richard Donner,118,468,6.1,1992,54390848.910613395,499978596.423941,9.192329342857143,5,Mel Gibson,Adventure,Silver Pictures
1.4326530000000002,40000000,215862692,Dracula,Francis Ford Coppola,128,545,6.8,1992,62160970.1835582,335455859.028865,5.3965673,11,Gary Oldman,Romance,American Zoetrope
1.283709,35000000,156563139,Under Siege,Andrew Davis,103,204,5.9,1992,54390848.910613395,243302915.38058197,4.473232542857143,10,Steven Seagal,Action,Regency Enterprises
1.199355,40000000,243240178,A Few Good Men,Rob Reiner,138,502,6.9,1992,62160970.1835582,378001136.302535,6.08100445,12,Tom Cruise,Drama,Castle Rock Entertainment
1.16983,20000000,121697323,Wayne's World,Penelope Spheeris,94,421,6.5,1992,31080485.0917791,189120591.660546,6.08486615,2,Mike Myers,Comedy,Paramount Pictures
1.0705770000000001,49000000,352927224,Basic Instinct,Paul Verhoeven,127,444,6.4,1992,76147188.4748588,548457466.200749,7.202596408163266,3,Michael Douglas,Thriller,TriStar Pictures
0.9805659999999999,12500000,10725228,Glengarry Glen Ross,James Foley,100,148,7.2,1992,19425303.182361897,16667264.4479966,0.85801824,9,Al Pacino,Crime,New Line Cinema
0.9640040000000001,40000000,58662452,Honey I Blew Up the Kid,Randal Kleiser,89,131,4.8,1992,62160970.1835582,91162873.2416604,1.4665613,7,Rick Moranis,Adventure,Walt Disney Pictures
0.851712,1000000,2019469,Bad Lieutenant,Abel Ferrara,96,63,6.3,1992,1554024.25458895,3138303.8073905,2.019469,9,Harvey Keitel,Crime,Bad Lt. Productions
0.841579999999999,14000000,159157447,Unforgiven,Clint Eastwood,131,602,7.5,1992,21756339.5642453,247334532.936456,11.368389071428572,8,Clint Eastwood,Western,Warner Bros.
0.834109,31000000,231605150,Sister Act,Emile Ardolino,100,320,6.2,1992,48174751.8922576,359920020.587713,7.4711338709677415,5,Whoopi Goldberg,Music,Touchstone Pictures
0.782091,47000000,7191399,1492: Conquest of Paradise,Ridley Scott,154,81,6.1,1992,73039139.96568091,11175608.4704267,0.15300848936170214,10,GÃ©rard Depardieu,Action,Paramount Pictures
0.776089,8000000,17092453,Pet Sematary II,Mary Lambert,100,50,5.0,1992,12432194.0367116,26562086.532421697,2.136556625,8,Edward Furlong,Horror,Paramount Pictures
0.775666,31000000,134095253,Scent of a Woman,Martin Brest,157,435,7.1,1992,48174751.8922576,208387275.58724198,4.325653322580645,12,Al Pacino,Drama,Universal Pictures
0.767389,15000000,44065653,Passenger 57,Kevin Hooks,84,138,5.4,1992,23310363.8188343,68479093.5563006,2.9377102,11,Wesley Snipes,Action,Warner Bros.
0.766646,3000000,242623,Braindead,Peter Jackson,104,166,7.4,1992,4662072.76376686,377042.026721136,0.08087433333333334,8,Tim Balme,Horror,WingNut Films
0.751681,8000000,6739141,Fortress,Stuart Gordon,95,78,5.4,1992,12432194.0367116,10472788.569094801,0.842392625,9,Christopher Lambert,Action,Village Roadshow Pictures
0.740663,25000000,411006740,The Bodyguard,Mick Jackson,129,338,6.1,1992,38850606.3647239,638714442.759536,16.4402696,11,Whitney Houston,Thriller,Tig Productions
0.685325,45000000,178051587,Patriot Games,Phillip Noyce,117,219,6.0,1992,69931091.456503,276696484.766055,3.9567019333333335,6,Harrison Ford,Drama,Paramount Pictures
0.682353,10000000,50752337,The Mighty Ducks,Stephen Herek,101,101,6.5,1992,15540242.545889499,78870362.67507242,5.0752337,10,Emilio Estevez,Comedy,Walt Disney
0.67938,10000000,4160851,Twin Peaks: Fire Walk with Me,David Lynch,125,140,6.8,1992,15540242.545889499,6466063.37373071,0.4160851,5,Sheryl Lee,Drama,New Line Cinema
0.675696,8000000,21706101,The Player,Robert Altman,124,75,6.4,1992,12432194.0367116,33731807.4265575,2.713262625,4,Tim Robbins,Comedy,Fine Line Features
0.651726,5000000,12534961,Hellraiser III: Hell on Earth,Anthony Hickox,93,64,5.1,1992,7770121.27294478,19479633.424326602,2.5069922,9,Kevin Bernhardt,Horror,Fifth Avenue Entertainment
0.648937,34000000,48169908,Malcolm X,Spike Lee,202,201,7.0,1992,52836824.6560245,74857205.3733186,1.416762,11,Denzel Washington,Drama,JVC Entertainment
0.5669390000000001,40000000,75505856,The Last of the Mohicans,Michael Mann,112,422,6.8,1992,62160970.1835582,117337931.587501,1.8876464,9,Daniel Day-Lewis,Action,Morgan Creek Productions
0.5486479999999989,220000,2040920,El Mariachi,Robert Rodriguez,81,116,6.5,1992,341885.33600957,3171639.18167569,9.276909090909092,9,Carlos Gallardo,Action,Columbia Pictures
0.539261,11700000,88036683,The Hand that Rocks the Cradle,Curtis Hanson,110,79,6.4,1992,18182083.7786907,136811140.675559,7.52450282051282,1,Annabella Sciorra,Drama,Hollywood Pictures
0.5297270000000001,5000000,1862805,Bitter Moon,Roman Polanski,139,52,6.9,1992,7770121.27294478,2894844.15156958,0.372561,9,Hugh Grant,Thriller,R.P. Productions
0.499566,27000000,14683921,City of Joy,Roland JoffÃ©,132,17,6.4,1992,41958654.87390179,22819169.3864681,0.5438489259259259,4,Patrick Swayze,Drama,TriStar Pictures
0.467233,40000000,107458785,A League of Their Own,Penny Marshall,128,185,6.6,1992,62160970.1835582,166993558.258659,2.686469625,7,Tom Hanks,Comedy,Columbia Pictures
0.440854,11000000,64088552,My Cousin Vinny,Jonathan Lynn,120,182,7.0,1992,17094266.8004785,99595164.2494855,5.826232,3,Joe Pesci,Comedy,20th Century Fox
0.42095699999999997,3705538,62548947,The Crying Game,Neil Jordan,112,67,6.7,1992,5758495.92830105,97202580.7369991,16.879855772630048,9,Stephen Rea,Romance,Miramax Films
0.41003900000000004,40000000,70100000,Boomerang,Reginald Hudlin,117,69,5.5,1992,62160970.1835582,108937100.246685,1.7525,6,Eddie Murphy,Drama,Paramount Pictures
0.382463,10000000,32101000,The Lawnmower Man,Brett Leonard,108,82,5.2,1992,15540242.545889499,49885732.596559994,3.2101,3,Jeff Fahey,Horror,New Line Cinema
0.397495,6000000,25792310,Candyman,Bernard Rose,99,111,6.0,1992,9324145.52753373,40081875.321877204,4.298718333333333,10,Virginia Madsen,Drama,Propaganda Films
0.36799699999999996,23000000,57138719,Unlawful Entry,Jonathan Kaplan,117,25,5.6,1992,35742557.8555459,88794955.2021428,2.4842921304347825,6,Kurt Russell,Crime,20th Century Fox
0.43707299999999893,24000000,22518097,Captain Ron,Thom Eberhardt,100,29,5.8,1992,37296582.1101349,34993668.905186795,0.9382540416666667,9,Kurt Russell,Action,Touchwood Pacific Partners 1
0.35437399999999997,40000000,14358033,Memoirs of an Invisible Man,John Carpenter,99,58,5.3,1992,62160970.1835582,22312731.5301886,0.358950825,2,Chevy Chase,Action,Regency Enterprises
0.346362,10000000,14356479,Rapid Fire,Dwight H. Little,95,18,6.2,1992,15540242.545889499,22310316.576497,1.4356479,7,Brandon Lee,Action,Twentieth Century Fox Film Corporation
0.30997600000000003,60000000,137783840,Far and Away,Ron Howard,140,153,6.2,1992,93241455.2753373,214119429.250404,2.296397333333333,5,Tom Cruise,Adventure,Imagine Entertainment
0.303912,35000000,4651977,Radio Flyer,Richard Donner,114,26,6.3,1992,54390848.910613395,7229285.08978996,0.13291362857142858,2,Elijah Wood,Drama,Columbia Pictures
0.296309,5000000,20146880,Juice,Ernest R. Dickerson,96,55,7.1,1992,7770121.27294478,31308740.174293105,4.029376,1,Omar Epps,Action,Paramount Pictures
0.294331,10000000,8359717,Seong lung wui,Ringo Lam|Tsui Hark,89,40,6.3,1992,15540242.545889499,12991202.9794996,0.8359717,1,Jackie Chan,Action,Golden Way Films Ltd.
0.278857,16000000,48017402,Single White Female,Barbet Schroeder,107,60,6.0,1992,24864388.0734233,74620207.3503482,3.001087625,8,Bridget Fonda,Thriller,Columbia Pictures
0.220131,20000000,11390479,Jennifer Eight,Bruce Robinson,124,34,5.6,1992,31080485.0917791,17701080.637386102,0.56952395,11,Andy GarcÃ­a,Crime,Paramount Pictures
0.089502,17000000,4836637,Diggstown,Michael Ritchie,98,11,6.3,1992,26418412.3280122,7516251.20864236,0.2845080588235294,8,James Woods,Action,Metro-Goldwyn-Mayer (MGM)
0.47175,12000000,37170057,Raising Cain,Brian De Palma,91,16,5.5,1992,18648291.055067398,57763170.122454,3.09750475,8,John Lithgow,Drama,Universal Pictures
0.063684,3000000,33946224,Strictly Ballroom,Baz Luhrmann,94,33,6.3,1992,4662072.76376686,52753255.4477097,11.315408,8,Paul Mercurio,Comedy,Beyond Films
4.5783,18000000,389925971,Raiders of the Lost Ark,Steven Spielberg,115,2506,7.5,1981,43167434.4874226,935116878.2270651,21.662553944444443,6,Harrison Ford,Adventure,Lucasfilm
1.94717,2800000,26279000,Private Lessons,Alan Myerson,87,10,6.1,1981,6714934.25359908,63022056.160832204,9.385357142857142,8,Sylvia Kristel,Romance,Jensen Farley Pictures
1.771093,28000000,195312802,For Your Eyes Only,John Glen,127,268,6.0,1981,67149342.53599079,468397365.82721907,6.975457214285714,6,Roger Moore,Adventure,Eon Productions
1.278646,12000000,29800000,The Fox and the Hound,Ted Berman|Art Stevens|Richard Rich,82,498,6.9,1981,28778289.658281703,71466085.98473309,2.4833333333333334,7,Mickey Rooney,Adventure,Walt Disney Productions
1.248748,2000000,24600832,Mad Max 2,George Miller,95,501,7.1,1981,4796381.60971363,58997489.09422729,12.300416,12,Mel Gibson,Adventure,Kennedy Miller Productions
1.114068,11000000,31672907,History of the World: Part I,Mel Brooks,92,91,6.3,1981,26380098.8534249,75957674.330485,2.8793551818181817,6,Mel Brooks,Comedy,Twentieth Century Fox Film Corporation
1.055415,10000000,31973249,An American Werewolf in London,John Landis,97,284,7.0,1981,23981908.048568103,76677951.7531973,3.1973249,8,David Naughton,Horror,Universal Pictures
1.021218,350000,29400000,The Evil Dead,Sam Raimi,85,426,7.2,1981,839366.781699885,70506809.6627903,84.0,10,Bruce Campbell,Horror,Renaissance Pictures
1.003963,6000000,50000000,Escape from New York,John Carpenter,99,336,6.5,1981,14389144.829140803,119909540.24283999,8.333333333333334,5,Kurt Russell,Science Fiction,AVCO Embassy Pictures
0.6599,5500000,58972904,Chariots of Fire,Hugh Hudson,123,93,6.6,1981,13190049.426712401,141428276.108503,10.722346181818182,5,Ben Cross,Drama,Twentieth Century Fox Film Corporation
0.6157600000000001,1250000,21722776,Friday the 13th Part 2,Steve Miner,87,134,6.2,1981,2997738.50607102,52095361.659164295,17.3782208,5,Amy Steel,Horror,Paramount Pictures
0.5649390000000001,2500000,25533818,Halloween II,Rick Rosenthal,92,162,6.4,1981,5995477.01214204,61234967.5404874,10.2135272,10,Jamie Lee Curtis,Horror,Universal Pictures
0.5145489999999989,7000000,95461682,Arthur,Steve Gordon,97,45,6.4,1981,16787335.633997697,228935327.988565,13.637383142857143,7,Dudley Moore,Comedy,Orion Pictures
0.510003,1750000,100000,Road Games,Richard Franklin,101,12,5.8,1981,4196833.90849942,239819.080485681,0.05714285714285714,6,Stacy Keach,Thriller,Essaness Pictures
0.473893,4000000,125728258,Porky's,Bob Clark,94,75,6.0,1981,9592763.21942726,301520352.246265,31.4320645,11,Dan Monahan,Comedy,Melvin Simon Productions
0.46988500000000005,32000000,40382659,Reds,Warren Beatty,195,25,6.5,1981,76742105.75541809,96845321.48946829,1.26195809375,12,Warren Beatty,Drama,Barclays Mercantile Industrial Finance
0.43955500000000003,18000000,72179579,The Cannonball Run,Hal Needham,95,64,6.3,1981,43167434.4874226,173100402.65623602,4.009976611111111,6,Burt Reynolds,Comedy,Eurasia Investments
0.42637600000000003,12000000,40716963,Absence of Malice,Sydney Pollack,116,16,6.8,1981,28778289.658281703,97647046.2682952,3.39308025,12,Paul Newman,Drama,Columbia Pictures Corporation
0.41618,5000000,42365581,Time Bandits,Terry Gilliam,116,112,6.1,1981,11990954.024284,101600746.796616,8.4731162,7,John Cleese,Family,Handmade Films Ltd.
0.390801,4100000,14225876,Scanners,David Cronenberg,103,93,6.2,1981,9832582.29991294,34116365.014233194,3.4697258536585367,1,Stephen Lack,Horror,Canadian Film Development Corporation (CFDC)
0.43541199999999997,10000000,85300000,Stripes,Ivan Reitman,106,108,6.5,1981,23981908.048568103,204565675.654286,8.53,6,Bill Murray,Action,Columbia Pictures Industries
0.336233,16000000,17374595,Outland,Peter Hyams,112,62,5.7,1981,38371052.877709,41667593.96711121,1.0859121875,5,Sean Connery,Science Fiction,The Ladd Company
0.312053,3000000,216166,Dead & Buried,Gary Sherman,94,18,5.9,1981,7194572.41457044,518407.313522678,0.07205533333333333,5,James Farentino,Horror,Barclays Mercantile Industrial Finance
0.308408,18000000,12000000,Blow Out,Brian De Palma,108,90,7.4,1981,43167434.4874226,28778289.658281703,0.6666666666666666,7,John Travolta,Drama,Cinema 77
0.29368,18000000,6000000,Dragonslayer,Matthew Robbins,108,21,6.7,1981,43167434.4874226,14389144.829140803,0.3333333333333333,6,Peter MacNicol,Fantasy,Paramount Pictures
0.265411,1000000,17985893,The Howling,Joe Dante,91,58,6.3,1981,2398190.80485681,43133603.2097385,17.985893,4,Patrick Macnee,Drama,AVCO Embassy Pictures
0.251658,5000000,19905359,Nighthawks,Bruce Malmuth,99,42,6.6,1981,11990954.024284,47736848.921173796,3.9810718,3,Sylvester Stallone,Action,Universal Pictures
0.237765,14000000,35856053,Taps,Harold Becker,126,35,6.3,1981,33574671.267995395,85989656.60305859,2.561146642857143,12,George C. Scott,Drama,Twentieth Century Fox Film Corporation
0.20326,15000000,41092328,Clash of the Titans,Desmond Davis,118,96,6.7,1981,35972862.0728522,98547243.1597602,2.739488533333333,3,Laurence Olivier,Adventure,Metro-Goldwyn-Mayer (MGM)
0.049718,8500000,29916207,Neighbors,John G. Avildsen,94,14,4.4,1981,20384621.841282897,71744772.5435931,3.5195537647058823,12,John Belushi,Comedy,Columbia Pictures
4.480733,75000000,816969268,Independence Day,Roland Emmerich,145,2000,6.6,1996,104266255.42201899,1135764351.5897,10.892923573333332,6,Will Smith,Action,Twentieth Century Fox Film Corporation
3.293387,80000000,457696359,Mission: Impossible,Brian De Palma,110,1754,6.5,1996,111217339.11682,636297139.642961,5.7212044875,5,Tom Cruise,Adventure,Paramount Pictures
2.94792,4000000,16491080,Trainspotting,Danny Boyle,93,1163,7.6,1996,5560866.95584101,22926175.459532604,4.12277,2,Ewan McGregor,Drama,Channel Four Films
2.7757560000000003,7000000,60611975,Fargo,Joel Coen,98,1093,7.6,1996,9731517.17272177,84263782.2264404,8.65885357142857,4,William H. Macy,Crime,PolyGram Filmed Entertainment
2.055908,75000000,335062621,The Rock,Michael Bay,136,930,6.8,1996,104266255.42201899,465809664.314095,4.467501613333333,6,Sean Connery,Action,Hollywood Pictures
2.036325,70000000,101371017,Mars Attacks!,Tim Burton,106,806,5.9,1996,97315171.7272178,140927684.678824,1.4481573857142858,12,Jack Nicholson,Comedy,Tim Burton Productions
1.9201560000000002,14500000,147298761,Romeo + Juliet,Baz Luhrmann,120,754,6.6,1996,20158142.7149236,204777203.170305,10.15853524137931,10,Leonardo DiCaprio,Drama,Bazmark Films
1.894423,100000000,100138851,The Hunchback of Notre Dame,Gary Trousdale|Kirk Wise,91,605,6.6,1996,139021673.896025,139214706.880446,1.00138851,6,Tom Hulce,Family,Walt Disney Pictures
1.6172440000000001,80000000,230000000,Space Jam,Joe Pytka,88,677,6.3,1996,111217339.11682,319749849.960858,2.875,11,Michael Jordan,Animation,Warner Bros. Family Entertainment
1.585785,100000000,242295562,Eraser,Chuck Russell,115,306,5.5,1996,139021673.896025,336843346.068182,2.42295562,6,Arnold Schwarzenegger,Action,Kopelson Entertainment
1.419885,54000000,320689294,101 Dalmatians,Stephen Herek,103,367,5.5,1996,75071703.9038537,445827624.524146,5.93869062962963,11,Glenn Close,Comedy,Walt Disney Pictures
1.392981,32000000,152036382,Phenomenon,Jon Turteltaub,123,164,6.0,1996,44486935.6467281,211363523.187355,4.7511369375,7,John Travolta,Drama,Touchstone Pictures
1.353504,19000000,25836616,From Dusk Till Dawn,Robert Rodriguez,108,863,6.9,1996,26414118.0402448,35918496.0412883,1.3598218947368421,1,George Clooney,Horror,A Band Apart
1.325627,40000000,152266007,A Time to Kill,Joel Schumacher,149,263,7.0,1996,55608669.55841011,211682751.70603898,3.806650175,7,Matthew McConaughey,Crime,Regency Enterprises
1.323991,46000000,150000000,Star Trek: First Contact,Jonathan Frakes,111,426,6.8,1996,63949969.99217161,208532510.84403798,3.260869565217391,11,James Cromwell,Science Fiction,Paramount Pictures
1.303236,12000000,41205099,Happy Gilmore,Dennis Dugan,92,435,6.4,1996,16682600.867523002,57284018.36031441,3.43375825,2,Adam Sandler,Comedy,Universal Pictures
1.294658,60000000,129832389,Jingle All the Way,Brian Levant,89,306,5.5,1996,83413004.33761519,180495160.446999,2.16387315,11,Arnold Schwarzenegger,Comedy,Twentieth Century Fox Film Corporation
1.286189,14000000,173046663,Scream,Wes Craven,111,779,6.9,1996,19463034.3454435,240572367.52381402,12.360475928571429,12,David Arquette,Crime,Woods Entertainment
